standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide
COc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(c5ccccc5F)CC4)ncnc32)cc1,1.695279085431069,HIT102147544,COc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(c5ccccc5F)CC4)ncnc32)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:38646,COc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(c5ccccc5F)CC4)ncnc32)cc1,-5.98653
Cc1ccc(-n2ncc3c(=O)n(-c4ccc(F)c(Cl)c4)c(-c4ccco4)nc32)cc1,1.4786692458648978,HIT102149676,Cc1ccc(-n2ncc3c(=O)n(-c4ccc(F)c(Cl)c4)c(-c4ccco4)nc32)cc1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:4449,Cc1ccc(-n2ncc3c(=O)n(-c4ccc(F)c(Cl)c4)c(-c4ccco4)nc32)cc1,-6.06592
Cc1cccc(C)c1Nc1c(-c2ccc(N3CCOCC3)cc2)nc2cnccn12,1.3834183557405897,HIT102156767,Cc1cccc(C)c1Nc1c(-c2ccc(N3CCOCC3)cc2)nc2cnccn12,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:5138,Cc1cccc(C)c1Nc1c(-c2ccc(N3CCOCC3)cc2)nc2cnccn12,-6.32024
Cc1cc(C)cc(N2C(=O)c3cc(C)nn3CC2(C)C(=O)NCc2ccc(F)cc2)c1,1.6819524681635003,HIT102162783,Cc1cc(C)cc(N2C(=O)c3cc(C)nn3CC2(C)C(=O)NCc2ccc(F)cc2)c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:23613,Cc1cc(C)cc(N2C(=O)c3cc(C)nn3C[C@]2(C)C(=O)NCc2ccc(F)cc2)c1,-6.03922
Cc1cccc(NC(=O)C2CCN(C(=O)c3cc(-c4cccnc4)[nH]n3)CC2)c1,2.337573637121515,HIT102172929,Cc1cccc(NC(=O)C2CCN(C(=O)c3cc(-c4cccnc4)[nH]n3)CC2)c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:13170,Cc1cccc(NC(=O)C2CCN(C(=O)c3cc(-c4cccnc4)[nH]n3)CC2)c1,-6.2169
Cc1ccc(-c2noc(-c3c(C)cc(C)n(CC(=O)Nc4cc(C)ccc4C)c3=O)n2)cc1,1.6711070014523395,HIT102179159,Cc1ccc(-c2noc(-c3c(C)cc(C)n(CC(=O)Nc4cc(C)ccc4C)c3=O)n2)cc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:26446,Cc1ccc(-c2noc(-c3c(C)cc(C)n(CC(=O)Nc4cc(C)ccc4C)c3=O)n2)cc1,-6.00127
Cc1ccccc1Nc1c(C(=O)N2CCOCC2)cnc2ccc(F)cc12,2.1823178724228716,HIT102183375,Cc1ccccc1Nc1c(C(=O)N2CCOCC2)cnc2ccc(F)cc12,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:3415,Cc1ccccc1Nc1c(C(=O)N2CCOCC2)cnc2ccc(F)cc12,-6.00011
O=C(Cc1ccccc1F)N1CC(c2n[nH]c(-c3ccncc3)n2)C2(CCC2)C1,1.7745796481381746,HIT102222295,O=C(Cc1ccccc1F)N1CC(c2n[nH]c(-c3ccncc3)n2)C2(CCC2)C1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:4820,O=C(Cc1ccccc1F)N1C[C@@H](c2n[nH]c(-c3ccncc3)n2)C2(CCC2)C1,-7.24023
COc1ccc(-c2noc(-c3c(C)cc(C)n(CC(=O)Nc4cc(F)ccc4C)c3=O)n2)cc1,0.7184839934358513,HIT102225519,COc1ccc(-c2noc(-c3c(C)cc(C)n(CC(=O)Nc4cc(F)ccc4C)c3=O)n2)cc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:26564,COc1ccc(-c2noc(-c3c(C)cc(C)n(CC(=O)Nc4cc(F)ccc4C)c3=O)n2)cc1,-5.9416
CC1(C(=O)N2CCC3(C2)Cn2nnc(CNC(=O)C4CCOCC4)c2CO3)CCCCC1,1.8570948976156276,HIT102227351,CC1(C(=O)N2CCC3(C2)Cn2nnc(CNC(=O)C4CCOCC4)c2CO3)CCCCC1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:9036,CC1(C(=O)N2CC[C@]3(C2)Cn2nnc(CNC(=O)C4CCOCC4)c2CO3)CCCCC1,-6.33469
O=C1C(=Cc2cc3ccccc3nc2Cl)N2CCC1CC2,0.77104030158395,HIT102230283,O=C1/C(=C\c2cc3ccccc3nc2Cl)N2CCC1CC2,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:20492,O=C1/C(=C\c2cc3ccccc3nc2Cl)N2CCC1CC2,-6.62406
CC1CCc2c(sc(NC(=O)c3cc4n(n3)C(C(F)(F)F)CC(c3ccc(Cl)c(Cl)c3)N4)c2C#N)C1,2.33804963995397,HIT102234029,CC1CCc2c(sc(NC(=O)c3cc4n(n3)C(C(F)(F)F)CC(c3ccc(Cl)c(Cl)c3)N4)c2C#N)C1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:10638,C[C@H]1CCc2c(sc(NC(=O)c3cc4n(n3)[C@H](C(F)(F)F)C[C@@H](c3ccc(Cl)c(Cl)c3)N4)c2C#N)C1,-6.43082
CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)C(=Cc3ccc(C(F)(F)F)cc3)CC12,1.9450279595516102,HIT102252673,CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)/C(=C/c3ccc(C(F)(F)F)cc3)CC12,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:16689,C[C@]12CC[C@H]3[C@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]1C/C(=C\c1ccc(C(F)(F)F)cc1)[C@H]2O,-5.92493
Cc1ccc(C)c(NC(=O)C2CCN(c3cnc4ccccc4n3)CC2)c1,0.6181790178808634,HIT102255806,Cc1ccc(C)c(NC(=O)C2CCN(c3cnc4ccccc4n3)CC2)c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:21184,Cc1ccc(C)c(NC(=O)C2CCN(c3cnc4ccccc4n3)CC2)c1,-5.85071
Cc1ccc2ncc3c(-c4ccccc4)nn(-c4cccc([N+](=O)[O-])c4)c3c2c1,2.3002517267794267,HIT102270452,Cc1ccc2ncc3c(-c4ccccc4)nn(-c4cccc([N+](=O)[O-])c4)c3c2c1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:346,Cc1ccc2ncc3c(-c4ccccc4)nn(-c4cccc([N+](=O)[O-])c4)c3c2c1,-6.10886
O=C(Cn1c(=O)c2cc(-c3ccco3)nn2c2ncccc21)Nc1ccc(F)c(F)c1,0.7357429490635811,HIT102273066,O=C(Cn1c(=O)c2cc(-c3ccco3)nn2c2ncccc21)Nc1ccc(F)c(F)c1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:7486,O=C(Cn1c(=O)c2cc(-c3ccco3)nn2c2ncccc21)Nc1ccc(F)c(F)c1,-5.87111
CCOC(=O)c1cc(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n(-c2cccc(F)c2)n1,1.6617045905263867,HIT102275381,CCOC(=O)c1cc(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n(-c2cccc(F)c2)n1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:29967,CCOC(=O)c1cc(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n(-c2cccc(F)c2)n1,-5.96943
CCOC(=O)c1ccc(-c2ccc(C3CC(=O)Nc4cc5c(cc43)OCCO5)o2)cc1,1.811962514477319,HIT102277584,CCOC(=O)c1ccc(-c2ccc(C3CC(=O)Nc4cc5c(cc43)OCCO5)o2)cc1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:28412,CCOC(=O)c1ccc(-c2ccc([C@@H]3CC(=O)Nc4cc5c(cc43)OCCO5)o2)cc1,-6.22365
Fc1ccc(-n2cc(-c3ccccc3)c3c(SCc4cccc(F)c4)ncnc32)cc1,1.4225813789296635,HIT102285295,Fc1ccc(-n2cc(-c3ccccc3)c3c(SCc4cccc(F)c4)ncnc32)cc1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:34909,Fc1ccc(-n2cc(-c3ccccc3)c3c(SCc4cccc(F)c4)ncnc32)cc1,-6.0293
COc1ccccc1Nc1c(C(=O)N2CCCC2)cnc2ccc(F)cc12,1.027956733489267,HIT102288755,COc1ccccc1Nc1c(C(=O)N2CCCC2)cnc2ccc(F)cc12,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:3525,COc1ccccc1Nc1c(C(=O)N2CCCC2)cnc2ccc(F)cc12,-5.99238
Cc1ccc(-c2nc(S(=O)(=O)c3ccccc3)c(SCC(=O)Nc3cc(Cl)ccc3C)[nH]2)cc1,0.6758847900432184,HIT102293534,Cc1ccc(-c2nc(S(=O)(=O)c3ccccc3)c(SCC(=O)Nc3cc(Cl)ccc3C)[nH]2)cc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:8145,Cc1ccc(-c2nc(S(=O)(=O)c3ccccc3)c(SCC(=O)Nc3cc(Cl)ccc3C)[nH]2)cc1,-6.72191
CC(C)c1ccc(C2=CC(c3ccccc3Cl)n3nnnc3N2)cc1,1.1631180500705856,HIT102323753,CC(C)c1ccc(C2=CC(c3ccccc3Cl)n3nnnc3N2)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24925,CC(C)c1ccc(C2=C[C@H](c3ccccc3Cl)n3nnnc3N2)cc1,-7.47991
COc1ccccc1-n1c(C=Cc2ccc([N+](=O)[O-])cc2)nc2ccccc2c1=O,2.3590414057409,HIT102325708,COc1ccccc1-n1c(/C=C/c2ccc([N+](=O)[O-])cc2)nc2ccccc2c1=O,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:1579,COc1ccccc1-n1c(/C=C/c2ccc([N+](=O)[O-])cc2)nc2ccccc2c1=O,-5.9423
O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)Nc1ccccc1Cl,1.9882059162765928,HIT102330781,O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)Nc1ccccc1Cl,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:6413,O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)Nc1ccccc1Cl,-5.94385
Fc1ccc(NC(c2cccc(Cl)c2)c2nnc(-c3ccccc3)o2)cc1Cl,1.3502932718487501,HIT102337453,Fc1ccc(NC(c2cccc(Cl)c2)c2nnc(-c3ccccc3)o2)cc1Cl,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:33182,Fc1ccc(N[C@@H](c2cccc(Cl)c2)c2nnc(-c3ccccc3)o2)cc1Cl,-5.91266
Cc1ccc(NC(=O)CN2C(c3ccc(Cl)cc3)=CC(c3ccccc3)n3nnnc32)cc1,1.7683165476597424,HIT102408282,Cc1ccc(NC(=O)CN2C(c3ccc(Cl)cc3)=CC(c3ccccc3)n3nnnc32)cc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:30947,Cc1ccc(NC(=O)CN2C(c3ccc(Cl)cc3)=C[C@@H](c3ccccc3)n3nnnc32)cc1,-6.20307
CCCCc1nc2c3ccccc3n(CC(=O)N3CCN(c4ccccc4F)CC3)c(=O)n2n1,0.8250943288319152,HIT102421902,CCCCc1nc2c3ccccc3n(CC(=O)N3CCN(c4ccccc4F)CC3)c(=O)n2n1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:18937,CCCCc1nc2c3ccccc3n(CC(=O)N3CCN(c4ccccc4F)CC3)c(=O)n2n1,-6.62324
O=C(NCc1ccc(F)cc1)N1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,1.8260542384977196,HIT102422463,O=C(NCc1ccc(F)cc1)N1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:38850,O=C(NCc1ccc(F)cc1)N1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,-6.10295
CC(=O)Nc1ccc(-n2cc3c(c2-c2cccc([N+](=O)[O-])c2)c(=O)n(C)c(=O)n3C)cc1,0.6099217859693168,HIT102425637,CC(=O)Nc1ccc(-n2cc3c(c2-c2cccc([N+](=O)[O-])c2)c(=O)n(C)c(=O)n3C)cc1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:33601,CC(=O)Nc1ccc(-n2cc3c(c2-c2cccc([N+](=O)[O-])c2)c(=O)n(C)c(=O)n3C)cc1,-6.14662
COc1ccc(C2Nn3c(nnc3-c3ccccc3)SC2C(=O)N2CCCCC2C)cc1Cl,0.9573100476192263,HIT102432822,COc1ccc(C2Nn3c(nnc3-c3ccccc3)SC2C(=O)N2CCCCC2C)cc1Cl,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:27167,COc1ccc([C@@H]2Nn3c(nnc3-c3ccccc3)S[C@H]2C(=O)N2CCCC[C@H]2C)cc1Cl,-5.95887
Cc1cccc(NC(=O)CCn2cnc3onc(-c4cc(F)cc(F)c4)c3c2=O)c1C,2.3062961294626056,HIT102432965,Cc1cccc(NC(=O)CCn2cnc3onc(-c4cc(F)cc(F)c4)c3c2=O)c1C,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:24771,Cc1cccc(NC(=O)CCn2cnc3onc(-c4cc(F)cc(F)c4)c3c2=O)c1C,-6.71629
COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(Cc4ccco4)C3=O)cc2)cc1,1.8352588059998514,HIT102442585,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(Cc4ccco4)C3=O)cc2)cc1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:27807,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(Cc4ccco4)C3=O)cc2)cc1,-6.69432
Cc1ccccc1Cn1c(C2CC(=O)N(c3cccc(C)c3C)C2)nc2ccccc21,2.0186293271233775,HIT102463981,Cc1ccccc1Cn1c(C2CC(=O)N(c3cccc(C)c3C)C2)nc2ccccc21,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:27042,Cc1ccccc1Cn1c([C@H]2CC(=O)N(c3cccc(C)c3C)C2)nc2ccccc21,-6.21963
O=C(NCC(c1ccccc1)c1ccccc1)c1nn(-c2ccccc2F)nc1CO,1.5187889343476169,HIT102499777,O=C(NCC(c1ccccc1)c1ccccc1)c1nn(-c2ccccc2F)nc1CO,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:5362,O=C(NCC(c1ccccc1)c1ccccc1)c1nn(-c2ccccc2F)nc1CO,-5.94623
COC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(OC)cc1)c1ccccc12,0.9016739800689233,HIT102501440,COC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(OC)cc1)c1ccccc12,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:18100,COC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(OC)cc1)c1ccccc12,-5.85126
COc1cc(NC(=O)c2cccc(Nc3cc(-c4cccc(C)c4)ncn3)c2)cc(OC)c1,2.032587159784595,HIT102505498,COc1cc(NC(=O)c2cccc(Nc3cc(-c4cccc(C)c4)ncn3)c2)cc(OC)c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:37720,COc1cc(NC(=O)c2cccc(Nc3cc(-c4cccc(C)c4)ncn3)c2)cc(OC)c1,-5.87004
COc1ccc(NC(=O)Cn2c(=O)c3nnc(-c4ccc(C)cc4)n3c3ccccc32)c(OC)c1,1.0720559180511855,HIT102508789,COc1ccc(NC(=O)Cn2c(=O)c3nnc(-c4ccc(C)cc4)n3c3ccccc32)c(OC)c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:4244,COc1ccc(NC(=O)Cn2c(=O)c3nnc(-c4ccc(C)cc4)n3c3ccccc32)c(OC)c1,-5.92596
O=C(CCc1cn(Cc2ccccc2F)c2ccccc12)N1CCN(c2ccccn2)CC1,0.9189557492561373,HIT102536549,O=C(CCc1cn(Cc2ccccc2F)c2ccccc12)N1CCN(c2ccccn2)CC1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:33712,O=C(CCc1cn(Cc2ccccc2F)c2ccccc12)N1CCN(c2ccccn2)CC1,-6.17729
COc1cc2c(cc1OC)C(c1c(F)cccc1Cl)N(C(=O)c1ccc(F)cc1)CC2,2.391500359606914,HIT102544350,COc1cc2c(cc1OC)C(c1c(F)cccc1Cl)N(C(=O)c1ccc(F)cc1)CC2,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:31042,COc1cc2c(cc1OC)[C@@H](c1c(F)cccc1Cl)N(C(=O)c1ccc(F)cc1)CC2,-6.18241
Cc1cccc(-c2nc3ccccc3c(=O)n2NC(=O)c2cc(Cl)ccc2[N+](=O)[O-])c1,1.0389354324996443,HIT102549349,Cc1cccc(-c2nc3ccccc3c(=O)n2NC(=O)c2cc(Cl)ccc2[N+](=O)[O-])c1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:7911,Cc1cccc(-c2nc3ccccc3c(=O)n2NC(=O)c2cc(Cl)ccc2[N+](=O)[O-])c1,-5.94863
O=C(Nc1cccc(Cl)c1Cl)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Br)cc1)N2,2.256619077506824,HIT102554528,O=C(Nc1cccc(Cl)c1Cl)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Br)cc1)N2,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:9013,O=C(Nc1cccc(Cl)c1Cl)c1cc2n(n1)[C@H](C(F)(F)F)C[C@@H](c1ccc(Br)cc1)N2,-6.23343
COc1cc2c(cc1OC)C(c1ccccc1Cl)N(C(=O)c1ccc(Cl)cc1)CC2,2.252130779506377,HIT102568231,COc1cc2c(cc1OC)C(c1ccccc1Cl)N(C(=O)c1ccc(Cl)cc1)CC2,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:20819,COc1cc2c(cc1OC)[C@@H](c1ccccc1Cl)N(C(=O)c1ccc(Cl)cc1)CC2,-6.09556
O=C(Cn1cccc(-c2nc(-c3ccc(F)cc3)no2)c1=O)Nc1cc(F)ccc1F,2.105886914220199,HIT102574094,O=C(Cn1cccc(-c2nc(-c3ccc(F)cc3)no2)c1=O)Nc1cc(F)ccc1F,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:39451,O=C(Cn1cccc(-c2nc(-c3ccc(F)cc3)no2)c1=O)Nc1cc(F)ccc1F,-5.93206
O=C(CSc1nnc2c3ccccc3nc(-c3ccccc3)n12)Nc1cc(F)ccc1F,1.8342051744216068,HIT102591059,O=C(CSc1nnc2c3ccccc3nc(-c3ccccc3)n12)Nc1cc(F)ccc1F,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:13350,O=C(CSc1nnc2c3ccccc3nc(-c3ccccc3)n12)Nc1cc(F)ccc1F,-6.07129
COc1ccc(N2C(=O)CSC2c2cccc(NC(=O)c3cccc(OC)c3)c2)cc1,2.3876925799040865,HIT102597353,COc1ccc(N2C(=O)CSC2c2cccc(NC(=O)c3cccc(OC)c3)c2)cc1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:37121,COc1ccc(N2C(=O)CS[C@H]2c2cccc(NC(=O)c3cccc(OC)c3)c2)cc1,-5.87754
COc1ccc(Cl)cc1NC(=O)Cn1c(=O)n(CC2CCCO2)c(=O)c2ccc(C(=O)NCCc3ccccc3)cc21,2.196412205328109,HIT102600713,COc1ccc(Cl)cc1NC(=O)Cn1c(=O)n(CC2CCCO2)c(=O)c2ccc(C(=O)NCCc3ccccc3)cc21,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:11494,COc1ccc(Cl)cc1NC(=O)Cn1c(=O)n(C[C@@H]2CCCO2)c(=O)c2ccc(C(=O)NCCc3ccccc3)cc21,-6.34957
Cc1c(Cl)cccc1Nc1c(C(=O)N2CCSCC2)cnc2ccc(F)cc12,2.1413887613282316,HIT102606887,Cc1c(Cl)cccc1Nc1c(C(=O)N2CCSCC2)cnc2ccc(F)cc12,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:3470,Cc1c(Cl)cccc1Nc1c(C(=O)N2CCSCC2)cnc2ccc(F)cc12,-6.14961
Oc1ccc(-c2nc3ccc4ccccc4c3c3c2CCCC3)cc1O,0.6595234453755222,HIT102607479,Oc1ccc(-c2nc3ccc4ccccc4c3c3c2CCCC3)cc1O,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:6860,Oc1ccc(-c2nc3ccc4ccccc4c3c3c2CCCC3)cc1O,-7.07688
Fc1ccc(N2CCN(c3ncnc4c3c(-c3ccccc3)cn4-c3ccc(Cl)cc3)CC2)cc1,1.9722361864500038,HIT102610797,Fc1ccc(N2CCN(c3ncnc4c3c(-c3ccccc3)cn4-c3ccc(Cl)cc3)CC2)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:38625,Fc1ccc(N2CCN(c3ncnc4c3c(-c3ccccc3)cn4-c3ccc(Cl)cc3)CC2)cc1,-6.18212
CC1CN(C(=O)CCCSc2nnc(Cc3ccccc3)n2-c2ccc(Cl)c(Cl)c2)CC(C)O1,1.7525815807142402,HIT102631496,CC1CN(C(=O)CCCSc2nnc(Cc3ccccc3)n2-c2ccc(Cl)c(Cl)c2)CC(C)O1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_9.sdf:40002,C[C@@H]1CN(C(=O)CCCSc2nnc(Cc3ccccc3)n2-c2ccc(Cl)c(Cl)c2)C[C@@H](C)O1,-6.94973
Cc1cccc(C(=O)N(C)CCc2noc(-c3ccc(C(=O)N(C)Cc4ccco4)cc3)n2)c1,2.024456914248129,HIT102644230,Cc1cccc(C(=O)N(C)CCc2noc(-c3ccc(C(=O)N(C)Cc4ccco4)cc3)n2)c1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:36176,Cc1cccc(C(=O)N(C)CCc2noc(-c3ccc(C(=O)N(C)Cc4ccco4)cc3)n2)c1,-6.04878
Cc1ccccc1C1c2ccsc2CCN1C(C)C(=O)N1CCCN(C(=O)c2ccc3c(c2)OCO3)CC1,2.4271178126155712,HIT102646540,Cc1ccccc1C1c2ccsc2CCN1C(C)C(=O)N1CCCN(C(=O)c2ccc3c(c2)OCO3)CC1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:36840,Cc1ccccc1[C@@H]1c2ccsc2CCN1[C@@H](C)C(=O)N1CCCN(C(=O)c2ccc3c(c2)OCO3)CC1,-6.12481
O=C(CN1N=NC2C(=O)N(c3ccc(F)c(F)c3)C(=O)C21)Nc1ccccc1F,2.337502752275717,HIT102650593,O=C(CN1N=NC2C(=O)N(c3ccc(F)c(F)c3)C(=O)C21)Nc1ccccc1F,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:39982,O=C(CN1N=N[C@H]2C(=O)N(c3ccc(F)c(F)c3)C(=O)[C@H]21)Nc1ccccc1F,-6.02193
O=C(NCc1ccc2c(c1)OCO2)c1ccc(Cn2c(SCc3ccc([N+](=O)[O-])cc3)nc3cc4c(cc3c2=O)OCO4)cc1,1.195624798077465,HIT102663848,O=C(NCc1ccc2c(c1)OCO2)c1ccc(Cn2c(SCc3ccc([N+](=O)[O-])cc3)nc3cc4c(cc3c2=O)OCO4)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:31046,O=C(NCc1ccc2c(c1)OCO2)c1ccc(Cn2c(SCc3ccc([N+](=O)[O-])cc3)nc3cc4c(cc3c2=O)OCO4)cc1,-6.57472
COc1cccc(C2CC(c3cccs3)=NN2C(=O)CSc2nnc(CNC(=O)c3ccccc3F)n2-c2cc(C)ccc2C)c1OC,2.11983019961702,HIT102665287,COc1cccc(C2CC(c3cccs3)=NN2C(=O)CSc2nnc(CNC(=O)c3ccccc3F)n2-c2cc(C)ccc2C)c1OC,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:30247,COc1cccc([C@@H]2CC(c3cccs3)=NN2C(=O)CSc2nnc(CNC(=O)c3ccccc3F)n2-c2cc(C)ccc2C)c1OC,-7.65522
CCn1c(C)c(CCC(=O)Nc2cccc(OC)c2)c(=O)n2nc(-c3ccccc3OC)cc12,1.9592936242131618,HIT102697739,CCn1c(C)c(CCC(=O)Nc2cccc(OC)c2)c(=O)n2nc(-c3ccccc3OC)cc12,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:21907,CCn1c(C)c(CCC(=O)Nc2cccc(OC)c2)c(=O)n2nc(-c3ccccc3OC)cc12,-6.37629
Cc1ccc2c(Nc3ccc(F)cc3Cl)c(C(=O)N3CCCC(C)C3)cnc2n1,0.9226181757779665,HIT102699509,Cc1ccc2c(Nc3ccc(F)cc3Cl)c(C(=O)N3CCCC(C)C3)cnc2n1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:29374,Cc1ccc2c(Nc3ccc(F)cc3Cl)c(C(=O)N3CCC[C@H](C)C3)cnc2n1,-6.10708
CCOc1ccc(S(=O)(=O)Nc2cc3c(C(C)=O)c(C)oc3c3ccccc23)cc1,0.6714951074530124,HIT102708137,CCOc1ccc(S(=O)(=O)Nc2cc3c(C(C)=O)c(C)oc3c3ccccc23)cc1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:172,CCOc1ccc(S(=O)(=O)Nc2cc3c(C(C)=O)c(C)oc3c3ccccc23)cc1,-5.92099
O=C(c1cnc2ccc(F)cc2c1Nc1ccccc1Br)N1CCOCC1,0.42272103356968554,HIT102749496,O=C(c1cnc2ccc(F)cc2c1Nc1ccccc1Br)N1CCOCC1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:3611,O=C(c1cnc2ccc(F)cc2c1Nc1ccccc1Br)N1CCOCC1,-6.04847
O=C(NNC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1)c1cc2cc(Br)ccc2oc1=O,0.650410961952958,HIT102749725,O=C(NNC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1)c1cc2cc(Br)ccc2oc1=O,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:4794,O=C(NNC(=O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1)c1cc2cc(Br)ccc2oc1=O,-6.05215
COc1ccc(NC(=O)Cn2c(=O)n(C)c(=O)c3cnn(-c4ccccc4)c32)cc1OC,1.2509748671036516,HIT102796214,COc1ccc(NC(=O)Cn2c(=O)n(C)c(=O)c3cnn(-c4ccccc4)c32)cc1OC,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:38422,COc1ccc(NC(=O)Cn2c(=O)n(C)c(=O)c3cnn(-c4ccccc4)c32)cc1OC,-5.91904
